Data from 2938037_Reflection_1.txt Node
Date: Sun Jul 12 14:46:05 EDT 2015
User: robert
Spectrometer: USB4E03001
Autoset integration time: false
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
Stray light correction enabled: false
XAxis mode: Wavelengths
Stop averaging: false
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177.566	-46.29
177.785	-84.93
178.005	376.73
178.225	12.66
178.445	4.72
178.665	48.5
178.885	-119.43
179.105	49.28
179.324	11.33
179.544	-7.67
179.764	-10.36
179.984	-60.23
180.204	-74.2
180.423	-118.1
180.643	-14.33
180.863	6.58
181.083	27.51
181.302	4.73
181.522	-16.98
181.742	-1.16
181.961	2.18
182.181	-24.71
182.401	7.29
182.621	11.07
182.84	-2.23
183.06	-23.12
183.279	-74.62
183.499	-91.68
183.719	-87.51
183.938	-127
184.158	-101.97
184.377	-2096.9
184.597	565.49
184.816	-519.49
185.036	-1056.16
185.256	511.03
185.475	434.9
185.695	650.25
185.914	367.15
186.134	-1018.38
186.353	-448.44
186.572	681.47
186.792	5072.5
187.011	-322.89
187.231	-247.57
187.45	-398.33
187.67	-70.77
187.889	-66.05
188.108	-171.85
188.328	-0.96
188.547	-139.95
188.766	55.88
188.986	49.38
189.205	89.42
189.424	53.71
189.644	43.63
189.863	54.61
190.082	-23.77
190.302	-50.34
190.521	151.66
190.74	-230.91
190.959	-33.63
191.178	173.52
191.398	219.18
191.617	440.63
191.836	325.13
192.055	1086.47
192.274	224.49
192.494	183.11
192.713	244.24
192.932	128.1
193.151	67.22
193.37	24.53
193.589	32.48
193.808	19.91
194.027	13.83
194.246	-1.7
194.465	4.19
194.685	-8.68
194.904	-58.4
195.123	-109.98
195.342	153.85
195.561	104.72
195.78	34.98
195.999	59.24
196.218	41.1
196.436	10.98
196.655	57.18
196.874	41.56
197.093	94.48
197.312	5.82
197.531	-272.87
197.75	242.75
197.969	-218.09
198.188	158.37
198.407	-560.94
198.625	1250.96
198.844	899.15
199.063	-1019.21
199.282	725.74
199.501	238.61
199.719	849.65
199.938	-762.95
200.157	-386.75
200.376	-698.65
200.594	-272.09
200.813	1447.02
201.032	-731.33
201.251	-514.63
201.469	-2041.97
201.688	-263.97
201.907	-156.72
202.125	-81.82
202.344	-67.35
202.563	-740.52
202.781	105.62
203	-14.53
203.218	72.15
203.437	151.52
203.656	127.8
203.874	116.72
204.093	85.91
204.311	70.33
204.53	117.02
204.748	102.68
204.967	99.37
205.185	135.04
205.404	204.35
205.622	141.92
205.841	205.01
206.059	297.13
206.278	213.58
206.496	233.57
206.715	228.42
206.933	682.76
207.151	280.11
207.37	-314.73
207.588	-28.94
207.806	-42.82
208.025	23.41
208.243	38.41
208.461	72.93
208.68	53.95
208.898	23.3
209.116	89.49
209.335	-63.67
209.553	725.79
209.771	10.06
209.989	-12.36
210.208	10.31
210.426	46.67
210.644	-7.83
210.862	30.39
211.081	9.74
211.299	-12.56
211.517	75.53
211.735	129.84
211.953	230.72
212.171	712.4
212.39	607.23
212.608	553.28
212.826	-711.6
213.044	516.31
213.262	164.59
213.48	252.16
213.698	517.86
213.916	176.95
214.134	-82.27
214.352	426.48
214.57	194.43
214.788	628.47
215.006	-377.45
215.224	259.65
215.442	-98.14
215.66	-71.69
215.878	-47.74
216.096	-102.76
216.314	-55.63
216.532	-248.68
216.75	-62.57
216.968	-251.22
217.185	-107.5
217.403	-17.6
217.621	-31.2
217.839	-2.77
218.057	-14.9
218.275	-262.14
218.492	522.8
218.71	-2582.98
218.928	-151.59
219.146	270.41
219.363	260.77
219.581	526.14
219.799	1096.43
220.017	271.36
220.234	219.84
220.452	205.07
220.67	-1567.68
220.887	-986.13
221.105	232.85
221.323	204.21
221.54	331.49
221.758	-135.97
221.976	-57.58
222.193	135.09
222.411	-263.46
222.629	-91.33
222.846	-24.47
223.064	226.58
223.281	486.18
223.499	-161.01
223.716	-72.39
223.934	8439.02
224.151	179.14
224.369	219.24
224.586	207.72
224.804	152.95
225.021	97.32
225.239	93.87
225.456	70.54
225.674	70.86
225.891	48.11
226.108	41.74
226.326	18.21
226.543	26.03
226.76	7.88
226.978	-0.54
227.195	5.96
227.413	10.89
227.63	13.09
227.847	13.82
228.064	11
228.282	12.93
228.499	8.39
228.716	10.65
228.934	12.1
229.151	14.91
229.368	15.07
229.585	16.47
229.802	15.78
230.02	15.05
230.237	15.85
230.454	13.26
230.671	13.52
230.888	16.57
231.105	20.25
231.323	19.22
231.54	15.1
231.757	22.23
231.974	26.13
232.191	26.12
232.408	29.07
232.625	30.76
232.842	42.36
233.059	43.51
233.276	44.68
233.493	36.85
233.71	44.55
233.927	46.08
234.144	39.62
234.361	36.45
234.578	35.24
234.795	36.52
235.012	33.21
235.229	28.98
235.446	24.79
235.663	29.14
235.879	31.94
236.096	23.24
236.313	19.52
236.53	18.92
236.747	13.55
236.964	16.5
237.181	20.75
237.397	24.34
237.614	23.02
