Data from 2938505_Reflection_1.txt Node
Date: Tue Jun 16 23:05:57 EDT 2015
User: robert
Spectrometer: USB4E03002
Autoset integration time: false
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
Stray light correction enabled: false
XAxis mode: Wavelengths
Stop averaging: false
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177.575	216
177.794	57.68
178.014	63.18
178.233	54.58
178.452	55.62
178.672	46.62
178.891	47.43
179.11	2075
179.33	-132.29
179.549	-1062.44
179.768	-59.34
179.987	1138.96
180.207	-74.54
180.426	-2.91
180.645	8.18
180.864	15.32
181.084	13.8
181.303	10.04
181.522	15.6
181.741	8.88
181.96	49.3
182.179	49.8
182.398	50.06
182.618	54.66
182.837	57.33
183.056	35.99
183.275	44.9
183.494	40.61
183.713	22.27
183.932	25.14
184.151	44.78
184.37	27.19
184.589	22.27
184.808	38.24
185.027	33.91
185.246	36.15
185.465	46.07
185.684	32.26
185.903	22.47
186.122	38.14
186.341	16.8
186.56	-52.18
186.779	-251.86
186.998	-53.95
187.216	-63.68
187.435	-22.66
187.654	-72.02
187.873	-28.54
188.092	18.59
188.311	36.97
188.53	34.83
188.748	24.69
188.967	32.17
189.186	28.77
189.405	25.94
189.623	30.98
189.842	12.5
190.061	5.23
190.28	-3.65
190.498	2.49
190.717	-10.97
190.936	6.8
191.154	21.54
191.373	32.57
191.592	41.78
191.81	49.03
192.029	29.66
192.248	30.42
192.466	34.66
192.685	17.85
192.904	18.69
193.122	22.96
193.341	16.47
193.559	12.67
193.778	5.66
193.996	-14.42
194.215	-14.92
194.433	-3.91
194.652	-1.8
194.87	3.35
195.089	19.42
195.307	4.51
195.526	0.24
195.744	-9.47
195.963	-8.01
196.181	-59.3
196.399	-22.39
196.618	-1.49
196.836	10.47
197.055	11.48
197.273	-7.8
197.491	-19.21
197.71	-30.95
197.928	-21.1
198.146	-11.39
198.365	1.22
198.583	0.91
198.801	21.81
199.019	8.99
199.238	8.19
199.456	4.43
199.674	22.93
199.892	32.57
200.111	38.8
200.329	41.15
200.547	54.4
200.765	50.08
200.983	57.9
201.202	35.6
201.42	72.88
201.638	78.33
201.856	106.83
202.074	51.05
202.292	44.59
202.51	25.62
202.728	5.87
202.946	-39.58
203.165	-25.96
203.383	-5.32
203.601	5.52
203.819	-71.76
204.037	-92.79
204.255	-77.89
204.473	-59.61
204.691	-77.98
204.909	-105.52
205.127	-58.37
205.345	-64.98
205.562	-76.77
205.78	-66.58
205.998	-82.44
206.216	-39.72
206.434	-41.7
206.652	-19.64
206.87	-11.91
207.088	14.24
207.306	24.06
207.523	8.61
207.741	22.61
207.959	34.56
208.177	38.34
208.395	27.94
208.612	22.09
208.83	16.99
209.048	23.24
209.266	12.47
209.483	-7.34
209.701	-14.39
209.919	2.38
210.136	2.43
210.354	-12.57
210.572	-7.45
210.79	-3.43
211.007	7.55
211.225	5.27
211.442	-3.3
211.66	-13.64
211.878	-6.04
212.095	-4.41
212.313	1.79
212.53	9.32
212.748	7.21
212.966	8.83
213.183	18.01
213.401	3.77
213.618	-6.93
213.836	6.84
214.053	16.58
214.271	24.45
214.488	21.56
214.705	15.16
214.923	2.09
215.14	-4.22
215.358	16.83
215.575	41.3
215.793	43.5
216.01	59.2
216.227	57.87
216.445	51.63
216.662	48.26
216.879	47.99
217.097	44.98
217.314	38.1
217.531	33.5
217.749	21.2
217.966	15.34
218.183	15.92
218.4	2.62
218.618	-13.23
218.835	-8.82
219.052	-14.24
219.269	-42.05
219.487	-54.29
219.704	-33.52
219.921	-24.64
220.138	-21
220.355	-27.88
220.572	-21.05
220.79	-7.18
221.007	-7.97
221.224	-0.21
221.441	-2.38
221.658	10.65
221.875	14.95
222.092	15.86
222.309	16.67
222.526	16.85
222.743	15.25
222.96	14.35
223.177	17.59
223.394	20.7
223.611	18.34
223.828	20.17
224.045	16.94
224.262	18.69
224.479	16.95
224.696	11.37
224.913	9.74
225.13	12.74
225.347	10.81
225.564	9.72
225.781	10.15
225.997	11.07
226.214	13.4
226.431	12.51
226.648	12.55
226.865	12.9
227.082	13.99
227.298	13.43
227.515	12.43
227.732	13.3
227.949	12.08
228.165	11.63
228.382	10.23
228.599	9.29
228.816	10.61
229.032	10.78
229.249	11.17
229.466	10.53
229.682	10.34
229.899	9.32
230.116	8.06
230.332	9.46
230.549	9.87
230.765	9.64
230.982	7.91
231.199	6.88
231.415	6.28
231.632	3.43
231.848	2.13
232.065	5.4
232.281	6.42
232.498	8.09
232.714	9.52
232.931	10.23
233.147	11.77
233.364	12.38
233.58	10.6
233.797	9.7
234.013	9.86
234.23	13.67
234.446	11.75
234.662	10.95
234.879	7.82
235.095	4.58
235.312	2.46
235.528	1.17
235.744	0.78
235.961	1.8
236.177	1.42
236.393	1.28
236.61	-0.44
236.826	-1.15
237.042	-2.44
237.258	-1.61
237.475	-2.02
237.691	-0.78
237.907	0.58
238.123	1.73
238.339	2.39
238.556	3.43
238.772	4.95
238.988	5.41
239.204	7.01
239.42	8.91
239.636	9.32
239.853	10.68
240.069	11.91
240.285	11.32
240.501	12.04
240.717	12.49
240.933	11.86
241.149	11.88
241.365	11.94
241.581	10.98
241.797	10.81
242.013	10.63
242.229	10.74
242.445	9.84
242.661	10.23
242.877	9.21
243.093	8.52
243.309	8.94
243.525	9.19
243.741	8.96
243.957	9.49
244.173	9.05
244.388	9.55
244.604	9.12
244.82	8.64
245.036	8.58
245.252	8.46
245.468	8.42
245.683	8.31
245.899	8.44
246.115	8.64
246.331	8.72
246.547	8.93
246.762	8.79
246.978	8.53
247.194	8.7
247.409	8.95
247.625	8.9
247.841	9.21
248.057	9.44
248.272	8.66
248.488	8.21
248.703	7.82
248.919	6.9
249.135	6.92
249.35	7.4
249.566	7.74
249.782	7.08
249.997	7.22
250.213	6.94
250.428	6.74
250.644	7.3
250.859	8.11
251.075	7.67
251.29	8.62
251.506	7.94
251.721	7.75
251.937	7.09
252.152	7.38
252.368	7.64
252.583	7.15
252.798	7.17
253.014	6.78
253.229	4.74
253.445	6.42
253.66	5.71
253.875	6.96
254.091	6.86
254.306	7.78
254.521	7.64
254.737	8.14
254.952	8.78
255.167	8.35
255.383	8.27
255.598	8.88
255.813	8
256.028	8.38
256.244	7.89
256.459	7.35
256.674	7.19
256.889	6.99
257.104	6.4
257.32	6.34
257.535	6.22
257.75	6.25
257.965	6.28
258.18	6.72
258.395	6.4
258.61	6.89
258.826	7.02
259.041	7.04
259.256	7.1
259.471	7.5
259.686	7.14
259.901	7.2
260.116	6.99
260.331	6.9
260.546	6
260.761	5.87
260.976	5.09
261.191	4.91
261.406	4.65
261.621	4.36
261.836	3.61
262.05	4.56
262.265	4.84
262.48	5.05
262.695	5.56
262.91	6.93
263.125	7.26
263.34	7.57
263.555	7.61
263.769	7.61
263.984	8.04
264.199	8.72
264.414	7.86
264.629	6.74
264.843	7.13
265.058	6.62
265.273	6.35
265.488	6.54
265.702	5.93
265.917	6.02
266.132	6.08
266.346	6.03
266.561	5.48
266.776	5.32
266.99	6.3
267.205	6
267.42	5.97
267.634	5.64
267.849	5.33
268.063	5.8
268.278	5.59
268.492	5.05
268.707	5.04
268.922	5.28
269.136	5.89
269.351	6.26
269.565	6.34
269.78	6.27
269.994	6.18
270.209	6.1
270.423	5.93
270.637	6.25
270.852	6.78
271.066	6.67
271.281	6.42
271.495	6.29
271.709	5.5
271.924	5.46
272.138	5.8
272.353	5.68
272.567	5.6
272.781	5.75
272.996	5.52
273.21	4.92
273.424	4.69
273.638	4.35
273.853	3.82
274.067	4.25
274.281	4.26
274.495	4.53
274.71	4.67
274.924	4.3
275.138	4.2
275.352	4.22
275.566	4.25
275.781	3.89
275.995	4.54
276.209	5.26
276.423	5.42
276.637	5.89
276.851	5.14
277.065	4.86
277.279	6.34
277.493	6.54
277.707	6.28
277.921	6.12
278.135	6.78
278.349	6.7
278.563	6.77
278.777	6.63
278.991	6.18
279.205	6.49
279.419	6.93
279.633	6.14
279.847	6.08
280.061	6.58
280.275	6.72
280.489	7.22
280.703	7.58
280.917	7.33
281.131	7.35
281.344	7.13
281.558	7.05
281.772	6.81
281.986	6.52
282.2	6.26
282.414	5.65
282.627	5.8
282.841	5.24
283.055	4.7
283.269	4.89
283.482	5.17
283.696	4.99
283.91	5.08
284.123	5.3
284.337	5.43
284.551	5.66
284.764	6.25
284.978	6.36
285.192	6.23
285.405	6.42
285.619	6.38
285.833	5.89
286.046	6.14
286.26	6.29
286.473	5.87
286.687	5.95
286.9	5.68
287.114	5.19
287.327	5.12
287.541	4.96
287.754	4.81
287.968	4.99
288.181	5.05
288.395	5.24
288.608	5.31
288.822	5.64
289.035	5.84
289.248	5.75
289.462	5.8
289.675	5.6
289.889	5.92
290.102	5.41
290.315	4.89
290.529	5.07
290.742	4.42
290.955	4.27
291.169	4.28
291.382	3.93
291.595	4.13
291.808	4.3
292.022	4.49
292.235	4.9
292.448	5.62
292.661	6.15
292.875	6.3
293.088	6.75
293.301	6.36
293.514	6.1
293.727	6.35
293.94	6.5
294.153	6.29
294.367	6.48
294.58	6.23
294.793	6.09
295.006	6.14
295.219	6.04
295.432	5.97
295.645	6.21
295.858	6.19
296.071	6.39
296.284	6.26
296.497	6.41
296.71	6.31
296.923	6.2
297.136	5.95
297.349	5.56
297.562	5.45
297.775	5.45
297.988	5.4
298.201	5.8
298.414	5.35
298.626	5.36
298.839	5.38
299.052	5.75
299.265	5.82
299.478	6.33
299.691	6.56
299.903	6.77
300.116	7.17
300.329	6.79
300.542	6.59
300.755	7.03
300.967	7.09
301.18	7.22
301.393	6.95
301.605	6.76
301.818	6.93
302.031	7.03
302.243	6.93
302.456	7.07
302.669	7.37
302.881	7.19
303.094	7.05
303.307	7.53
303.519	7.52
303.732	7.11
303.944	7.35
304.157	6.99
304.37	7.06
304.582	6.92
304.795	6.5
305.007	6.81
305.22	6.49
305.432	6.22
305.645	5.74
305.857	5.56
306.069	5.81
306.282	5.63
306.494	6
306.707	5.72
306.919	5.97
307.132	6.16
307.344	6.07
307.556	6.48
307.769	6.58
307.981	6.37
308.193	6.57
308.406	6.68
308.618	7.04
308.83	6.83
309.043	6.96
309.255	7.12
