Data from 2938494_Reflection_1.txt Node
Date: Wed Jun 17 00:36:07 EDT 2015
User: robert
Spectrometer: USB4E03002
Autoset integration time: false
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
Stray light correction enabled: false
XAxis mode: Wavelengths
Stop averaging: false
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
177.575	-170.15
177.794	-53.58
178.014	-32.18
178.233	-24.71
178.452	-31.81
178.672	-42.03
178.891	15.58
179.11	81.95
179.33	115.71
179.549	114.61
179.768	293.07
179.987	-637.04
180.207	-354.11
180.426	3004.93
180.645	-346.94
180.864	320.72
181.084	171.11
181.303	141.55
181.522	124.38
181.741	101.66
181.96	85.88
182.179	53.31
182.398	69.61
182.618	54.69
182.837	55.57
183.056	73.12
183.275	118.17
183.494	106.41
183.713	157.68
183.932	83.54
184.151	44.11
184.37	70.65
184.589	128.24
184.808	79.76
185.027	29.25
185.246	-249.22
185.465	-130.79
185.684	-504.82
185.903	358.31
186.122	-422.43
186.341	-101.9
186.56	-46.08
186.779	-233.26
186.998	-305.27
187.216	-964.1
187.435	-185.76
187.654	-20.61
187.873	-67.39
188.092	-80.76
188.311	-238.62
188.53	-1694.85
188.748	-584.12
188.967	190.43
189.186	240.96
189.405	79.88
189.623	85.63
189.842	89.1
190.061	81.67
190.28	57.76
190.498	88.15
190.717	40.38
190.936	42.55
191.154	23.8
191.373	28.17
191.592	38.64
191.81	-19.24
192.029	-152.88
192.248	-776.1
192.466	294.69
192.685	188.3
192.904	86.7
193.122	8.28
193.341	13.01
193.559	-0.42
193.778	-2.75
193.996	40.63
194.215	-14.68
194.433	-231.95
194.652	-97.99
194.87	-248.38
195.089	-62.99
195.307	38.52
195.526	323.1
195.744	-3048.85
195.963	231.96
196.181	110.89
196.399	107.15
196.618	211.83
196.836	421.08
197.055	116.11
197.273	125.52
197.491	280.08
197.71	34.1
197.928	16.06
198.146	-98.2
198.365	564.78
198.583	168.42
198.801	224.46
199.019	277.23
199.238	676.2
199.456	178.71
199.674	477.5
199.892	-1339
200.111	-219.79
200.329	-179.22
200.547	-122.31
200.765	-61.04
200.983	11.97
201.202	38.89
201.42	52.67
201.638	71.1
201.856	44.2
202.074	26.41
202.292	29.85
202.51	45.7
202.728	15.34
202.946	-27.3
203.165	35.75
203.383	3112.5
203.601	281.04
203.819	445.33
204.037	-68.17
204.255	66.75
204.473	-6.28
204.691	-20.9
204.909	-11.67
205.127	1.89
205.345	-81.2
205.562	-10.29
205.78	18.04
205.998	59.22
206.216	51.96
206.434	536.99
206.652	65.01
206.87	-16.73
207.088	119.15
207.306	114.38
207.523	63.07
207.741	43.36
207.959	61.02
208.177	87.54
208.395	87.17
208.612	69.15
208.83	79
209.048	75.64
209.266	69.09
209.483	48.15
209.701	28.29
209.919	45.94
210.136	45.45
210.354	36.45
210.572	12.11
210.79	-44.59
211.007	13.94
211.225	28.82
211.442	21.35
211.66	40.75
211.878	54.23
212.095	70.6
212.313	66
212.53	73.32
212.748	55.5
212.966	59.93
213.183	67.71
213.401	57.37
213.618	26.75
213.836	49.55
214.053	31.84
214.271	38.91
214.488	26.52
214.705	0.29
214.923	40.91
215.14	69.12
215.358	48.3
215.575	31.24
215.793	29.23
216.01	51.25
216.227	28
216.445	21.34
216.662	0.28
216.879	2.09
217.097	-5.79
217.314	-36.12
217.531	-42.58
217.749	-23.7
217.966	-6.16
218.183	13.03
218.4	1.54
218.618	-4.52
218.835	-9.76
219.052	4.17
219.269	14.24
219.487	29.08
219.704	29.58
219.921	21.9
220.138	10.28
220.355	10.74
220.572	-3.84
220.79	5.75
221.007	16.51
221.224	21.53
221.441	18.2
221.658	6.84
221.875	9.91
222.092	2.94
222.309	15.72
222.526	17.19
222.743	14.23
222.96	18.22
223.177	14.07
223.394	13.69
223.611	16.18
223.828	15.39
224.045	20.89
224.262	12.72
224.479	16.31
224.696	15.52
224.913	14.04
225.13	12.9
225.347	14.59
225.564	12.1
225.781	8.95
225.997	9.49
226.214	9.44
226.431	7.71
226.648	8.89
226.865	8.73
227.082	8.35
227.298	10.18
227.515	11.58
227.732	10.21
227.949	11.27
228.165	11.48
228.382	11.96
228.599	11.61
228.816	13.18
229.032	13.55
229.249	13.87
229.466	13.45
229.682	11.93
229.899	10.55
230.116	14.32
230.332	14.86
230.549	14.65
230.765	13.27
230.982	14.33
231.199	11.01
231.415	10.48
231.632	11.03
231.848	11.11
232.065	11.28
232.281	10.77
232.498	6.24
232.714	5.93
232.931	7.26
233.147	7.39
233.364	7.39
233.58	9.5
233.797	7.98
234.013	8.44
234.23	6.29
234.446	8.73
234.662	10.13
234.879	12.89
235.095	13.31
235.312	12.64
235.528	13.41
235.744	13.15
235.961	13.91
236.177	15.03
236.393	11.88
236.61	12.97
236.826	15.02
237.042	16.07
237.258	13.38
237.475	13.24
237.691	12.47
237.907	12.59
238.123	15.62
238.339	15.65
238.556	17.58
238.772	17.01
238.988	16.68
239.204	14.95
239.42	13.52
239.636	14.51
239.853	14.17
240.069	14.83
240.285	14.53
240.501	12.52
240.717	12.18
240.933	11.98
241.149	12.68
241.365	12.66
241.581	12.14
241.797	12.35
242.013	11.47
242.229	10.98
242.445	11.24
242.661	10.58
242.877	11.44
243.093	10.43
243.309	9.47
243.525	10.17
243.741	10.1
243.957	10.44
244.173	10.41
244.388	10.52
244.604	11.11
244.82	10.53
245.036	10.36
245.252	9.89
245.468	9.99
245.683	9.67
245.899	9.14
246.115	9.04
